trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,rep,response_mode,model,temperature,seed,letter,chose_gamble,raw,discarded,latency_s,ts_utc
1506,25,neutral,0,124,207,0.76,1.2687,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,1.782,2026-07-04T21:59:21+00:00
221,3,mixed,46,46,158,0.33,1.1335,0,True,1,text,claude-haiku-4-5-20251001,1.0,42,A,0,A,0,0.552,2026-07-04T21:59:22+00:00
1219,20,neutral,0,186,266,0.63,0.901,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.556,2026-07-04T21:59:22+00:00
15,0,neutral,0,186,984,0.26,1.3755,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.611,2026-07-04T21:59:23+00:00
795,13,neutral,0,72,88,0.64,0.7822,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.6,2026-07-04T21:59:23+00:00
1292,21,gain,0,106,206,0.73,1.4187,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.555,2026-07-04T21:59:24+00:00
193,3,neutral,0,46,158,0.33,1.1335,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.662,2026-07-04T21:59:25+00:00
2413,6,dominant,0,94,143,1.0,1.5213,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.662,2026-07-04T21:59:25+00:00
2130,35,gain,0,91,133,0.68,0.9938,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.561,2026-07-04T21:59:26+00:00
268,4,gain,0,29,71,0.55,1.3466,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.657,2026-07-04T21:59:27+00:00
2028,33,mixed,142,142,446,0.53,1.6646,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.656,2026-07-04T21:59:28+00:00
73,1,neutral,0,58,116,0.66,1.32,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.554,2026-07-04T21:59:28+00:00
2396,39,mixed,178,178,567,0.32,1.0193,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.484,2026-07-04T21:59:29+00:00
1187,19,mixed,64,64,122,0.49,0.9341,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.728,2026-07-04T21:59:29+00:00
302,5,neutral,0,162,381,0.46,1.0819,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.964,2026-07-04T21:59:31+00:00
263,4,gain,0,29,71,0.55,1.3466,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.641,2026-07-04T21:59:31+00:00
1957,32,gain,0,131,236,0.57,1.0269,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.885,2026-07-04T21:59:32+00:00
2312,38,gain,0,183,609,0.38,1.2646,3,True,0,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.467,2026-07-04T21:59:33+00:00
944,15,mixed,82,82,113,0.74,1.0198,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.851,2026-07-04T21:59:34+00:00
2172,36,neutral,0,98,227,0.47,1.0887,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.543,2026-07-04T21:59:34+00:00
2404,2,dominant,0,162,213,1.0,1.3148,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.877,2026-07-04T21:59:35+00:00
1452,24,neutral,0,168,214,0.76,0.9681,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.645,2026-07-04T21:59:36+00:00
787,13,neutral,0,72,88,0.64,0.7822,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.672,2026-07-04T21:59:37+00:00
2253,37,gain,0,151,252,0.68,1.1348,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.547,2026-07-04T21:59:37+00:00
2283,38,neutral,0,183,609,0.38,1.2646,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.562,2026-07-04T21:59:38+00:00
1621,27,neutral,0,166,433,0.53,1.3825,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.553,2026-07-04T21:59:38+00:00
1195,19,mixed,64,64,122,0.49,0.9341,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.665,2026-07-04T21:59:39+00:00
371,6,neutral,0,94,101,0.71,0.7629,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,1.994,2026-07-04T21:59:41+00:00
1083,18,neutral,0,41,61,0.58,0.8629,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,3.217,2026-07-04T21:59:44+00:00
491,8,neutral,0,62,263,0.33,1.3998,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,2.301,2026-07-04T21:59:47+00:00
1297,21,gain,0,106,206,0.73,1.4187,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.863,2026-07-04T21:59:48+00:00
442,7,gain,0,63,98,0.64,0.9956,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.554,2026-07-04T21:59:48+00:00
2314,38,gain,0,183,609,0.38,1.2646,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.863,2026-07-04T21:59:49+00:00
880,14,mixed,81,81,201,0.68,1.6874,0,True,0,text,claude-haiku-4-5-20251001,1.0,42,A,0,A,0,0.457,2026-07-04T21:59:50+00:00
248,4,neutral,0,29,71,0.55,1.3466,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.888,2026-07-04T21:59:51+00:00
1652,27,gain,0,166,433,0.53,1.3825,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.623,2026-07-04T21:59:51+00:00
1203,20,neutral,0,186,266,0.63,0.901,0,False,1,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,4.043,2026-07-04T21:59:55+00:00
1048,17,gain,0,117,362,0.42,1.2995,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.522,2026-07-04T21:59:56+00:00
1638,27,neutral,0,166,433,0.53,1.3825,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.6,2026-07-04T21:59:57+00:00
59,0,mixed,186,186,984,0.26,1.3755,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.658,2026-07-04T21:59:57+00:00
530,8,mixed,62,62,263,0.33,1.3998,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.658,2026-07-04T21:59:58+00:00
486,8,neutral,0,62,263,0.33,1.3998,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.492,2026-07-04T21:59:59+00:00
1191,19,mixed,64,64,122,0.49,0.9341,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.614,2026-07-04T21:59:59+00:00
2459,29,dominant,0,79,108,1.0,1.3671,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.555,2026-07-04T22:00:00+00:00
2187,36,gain,0,98,227,0.47,1.0887,1,False,1,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,0.661,2026-07-04T22:00:01+00:00
2202,36,mixed,98,98,227,0.47,1.0887,0,False,0,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,0.506,2026-07-04T22:00:01+00:00
1631,27,neutral,0,166,433,0.53,1.3825,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,6.302,2026-07-04T22:00:08+00:00
45,0,mixed,186,186,984,0.26,1.3755,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.602,2026-07-04T22:00:08+00:00
1076,17,mixed,117,117,362,0.42,1.2995,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,4.858,2026-07-04T22:00:13+00:00
1485,24,mixed,168,168,214,0.76,0.9681,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.657,2026-07-04T22:00:14+00:00
1172,19,gain,0,64,122,0.49,0.9341,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.06,2026-07-04T22:00:15+00:00
1878,31,neutral,0,51,151,0.29,0.8586,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.969,2026-07-04T22:00:16+00:00
2255,37,gain,0,151,252,0.68,1.1348,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.56,2026-07-04T22:00:17+00:00
46,0,mixed,186,186,984,0.26,1.3755,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.968,2026-07-04T22:00:18+00:00
18,0,neutral,0,186,984,0.26,1.3755,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.864,2026-07-04T22:00:19+00:00
1453,24,neutral,0,168,214,0.76,0.9681,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.657,2026-07-04T22:00:19+00:00
725,12,neutral,0,164,541,0.38,1.2535,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.783,2026-07-04T22:00:20+00:00
948,15,mixed,82,82,113,0.74,1.0198,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.359,2026-07-04T22:00:22+00:00
406,6,mixed,94,94,101,0.71,0.7629,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.613,2026-07-04T22:00:22+00:00
1889,31,gain,0,51,151,0.29,0.8586,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.701,2026-07-04T22:00:23+00:00
1970,32,mixed,131,131,236,0.57,1.0269,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.56,2026-07-04T22:00:24+00:00
514,8,gain,0,62,263,0.33,1.3998,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.683,2026-07-04T22:00:24+00:00
2406,3,dominant,0,46,58,1.0,1.2609,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.587,2026-07-04T22:00:25+00:00
24,0,gain,0,186,984,0.26,1.3755,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.604,2026-07-04T22:00:26+00:00
1612,26,mixed,59,59,151,0.36,0.9214,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.662,2026-07-04T22:00:26+00:00
2209,36,mixed,98,98,227,0.47,1.0887,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.561,2026-07-04T22:00:27+00:00
2065,34,gain,0,52,96,0.63,1.1631,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.86,2026-07-04T22:00:28+00:00
1373,22,mixed,81,81,163,0.72,1.4489,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.711,2026-07-04T22:00:29+00:00
668,11,neutral,0,54,68,0.81,1.02,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.609,2026-07-04T22:00:29+00:00
1516,25,neutral,0,124,207,0.76,1.2687,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.659,2026-07-04T22:00:30+00:00
1100,18,gain,0,41,61,0.58,0.8629,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.555,2026-07-04T22:00:31+00:00
885,14,mixed,81,81,201,0.68,1.6874,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.53,2026-07-04T22:00:31+00:00
547,9,neutral,0,49,153,0.26,0.8118,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.536,2026-07-04T22:00:32+00:00
1429,23,mixed,91,91,626,0.23,1.5822,2,True,1,text,claude-haiku-4-5-20251001,1.0,42,A,0,A,0,0.497,2026-07-04T22:00:32+00:00
1746,29,neutral,0,79,81,0.83,0.851,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.767,2026-07-04T22:00:33+00:00
2448,24,dominant,0,168,221,1.0,1.3155,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.578,2026-07-04T22:00:34+00:00
877,14,gain,0,81,201,0.68,1.6874,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.63,2026-07-04T22:00:35+00:00
1691,28,neutral,0,132,181,0.76,1.0421,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.598,2026-07-04T22:00:35+00:00
1063,17,mixed,117,117,362,0.42,1.2995,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.578,2026-07-04T22:00:36+00:00
1087,18,neutral,0,41,61,0.58,0.8629,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.602,2026-07-04T22:00:37+00:00
1058,17,gain,0,117,362,0.42,1.2995,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.657,2026-07-04T22:00:37+00:00
1711,28,gain,0,132,181,0.76,1.0421,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.563,2026-07-04T22:00:38+00:00
582,9,mixed,49,49,153,0.26,0.8118,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.555,2026-07-04T22:00:39+00:00
2020,33,mixed,142,142,446,0.53,1.6646,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.811,2026-07-04T22:00:39+00:00
134,2,neutral,0,162,661,0.26,1.0609,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.538,2026-07-04T22:00:40+00:00
1122,18,mixed,41,41,61,0.58,0.8629,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.74,2026-07-04T22:00:41+00:00
623,10,gain,0,111,278,0.58,1.4526,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.657,2026-07-04T22:00:41+00:00
471,7,mixed,63,63,98,0.64,0.9956,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.757,2026-07-04T22:00:42+00:00
767,12,mixed,164,164,541,0.38,1.2535,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.76,2026-07-04T22:00:43+00:00
1577,26,neutral,0,59,151,0.36,0.9214,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.657,2026-07-04T22:00:44+00:00
9,0,neutral,0,186,984,0.26,1.3755,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.535,2026-07-04T22:00:44+00:00
853,14,neutral,0,81,201,0.68,1.6874,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.575,2026-07-04T22:00:45+00:00
1413,23,gain,0,91,626,0.23,1.5822,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.66,2026-07-04T22:00:46+00:00
575,9,gain,0,49,153,0.26,0.8118,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.554,2026-07-04T22:00:46+00:00
1563,26,neutral,0,59,151,0.36,0.9214,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.764,2026-07-04T22:00:47+00:00
1342,22,gain,0,81,163,0.72,1.4489,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.555,2026-07-04T22:00:48+00:00
2361,39,gain,0,178,567,0.32,1.0193,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.563,2026-07-04T22:00:48+00:00
1425,23,mixed,91,91,626,0.23,1.5822,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.553,2026-07-04T22:00:49+00:00
359,5,mixed,162,162,381,0.46,1.0819,4,False,1,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,0.658,2026-07-04T22:00:50+00:00
1775,29,gain,0,79,81,0.83,0.851,3,False,1,text,claude-haiku-4-5-20251001,1.0,42,A,1,A,0,1.405,2026-07-04T22:00:51+00:00
1560,26,neutral,0,59,151,0.36,0.9214,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.592,2026-07-04T22:00:52+00:00
2280,38,neutral,0,183,609,0.38,1.2646,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.596,2026-07-04T22:00:53+00:00
242,4,neutral,0,29,71,0.55,1.3466,0,False,0,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,0.546,2026-07-04T22:00:53+00:00
1618,26,mixed,59,59,151,0.36,0.9214,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.552,2026-07-04T22:00:54+00:00
715,11,mixed,54,54,68,0.81,1.02,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.657,2026-07-04T22:00:54+00:00
98,1,gain,0,58,116,0.66,1.32,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.537,2026-07-04T22:00:55+00:00
227,3,mixed,46,46,158,0.33,1.1335,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.778,2026-07-04T22:00:56+00:00
2151,35,mixed,91,91,133,0.68,0.9938,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.657,2026-07-04T22:00:57+00:00
1359,22,gain,0,81,163,0.72,1.4489,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.517,2026-07-04T22:00:57+00:00
1773,29,gain,0,79,81,0.83,0.851,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.693,2026-07-04T22:00:58+00:00
1657,27,gain,0,166,433,0.53,1.3825,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.705,2026-07-04T22:00:59+00:00
55,0,mixed,186,186,984,0.26,1.3755,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.575,2026-07-04T22:00:59+00:00
842,14,neutral,0,81,201,0.68,1.6874,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.603,2026-07-04T22:01:00+00:00
1144,19,neutral,0,64,122,0.49,0.9341,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.659,2026-07-04T22:01:01+00:00
2285,38,neutral,0,183,609,0.38,1.2646,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,6.9,2026-07-04T22:01:08+00:00
1804,30,neutral,0,149,447,0.26,0.78,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.657,2026-07-04T22:01:08+00:00
2121,35,gain,0,91,133,0.68,0.9938,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.655,2026-07-04T22:01:09+00:00
1603,26,mixed,59,59,151,0.36,0.9214,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.66,2026-07-04T22:01:10+00:00
1637,27,neutral,0,166,433,0.53,1.3825,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.561,2026-07-04T22:01:10+00:00
1017,16,mixed,139,139,234,0.6,1.0101,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.781,2026-07-04T22:01:11+00:00
95,1,gain,0,58,116,0.66,1.32,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.715,2026-07-04T22:01:12+00:00
977,16,neutral,0,139,234,0.6,1.0101,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.188,2026-07-04T22:01:13+00:00
533,8,mixed,62,62,263,0.33,1.3998,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.165,2026-07-04T22:01:15+00:00
1082,18,neutral,0,41,61,0.58,0.8629,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.558,2026-07-04T22:01:15+00:00
683,11,gain,0,54,68,0.81,1.02,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.562,2026-07-04T22:01:16+00:00
1184,19,mixed,64,64,122,0.49,0.9341,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.65,2026-07-04T22:01:16+00:00
2318,38,gain,0,183,609,0.38,1.2646,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.559,2026-07-04T22:01:17+00:00
1205,20,neutral,0,186,266,0.63,0.901,1,True,1,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.966,2026-07-04T22:01:18+00:00
874,14,gain,0,81,201,0.68,1.6874,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.559,2026-07-04T22:01:19+00:00
243,4,neutral,0,29,71,0.55,1.3466,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.557,2026-07-04T22:01:19+00:00
255,4,neutral,0,29,71,0.55,1.3466,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.65,2026-07-04T22:01:20+00:00
238,3,mixed,46,46,158,0.33,1.1335,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.768,2026-07-04T22:01:21+00:00
919,15,neutral,0,82,113,0.74,1.0198,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.552,2026-07-04T22:01:22+00:00
744,12,gain,0,164,541,0.38,1.2535,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.757,2026-07-04T22:01:22+00:00
301,5,neutral,0,162,381,0.46,1.0819,0,True,1,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.761,2026-07-04T22:01:23+00:00
2471,35,dominant,0,91,127,1.0,1.3956,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.655,2026-07-04T22:01:24+00:00
1556,25,mixed,124,124,207,0.76,1.2687,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.662,2026-07-04T22:01:25+00:00
1331,22,neutral,0,81,163,0.72,1.4489,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.958,2026-07-04T22:01:26+00:00
1039,17,neutral,0,117,362,0.42,1.2995,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.773,2026-07-04T22:01:26+00:00
1118,18,gain,0,41,61,0.58,0.8629,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.76,2026-07-04T22:01:27+00:00
146,2,gain,0,162,661,0.26,1.0609,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.902,2026-07-04T22:01:28+00:00
185,3,neutral,0,46,158,0.33,1.1335,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.658,2026-07-04T22:01:29+00:00
2044,34,neutral,0,52,96,0.63,1.1631,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.629,2026-07-04T22:01:30+00:00
1693,28,neutral,0,132,181,0.76,1.0421,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.659,2026-07-04T22:01:30+00:00
826,13,mixed,72,72,88,0.64,0.7822,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.56,2026-07-04T22:01:31+00:00
2145,35,mixed,91,91,133,0.68,0.9938,1,True,1,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.452,2026-07-04T22:01:31+00:00
425,7,neutral,0,63,98,0.64,0.9956,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.477,2026-07-04T22:01:33+00:00
101,1,mixed,58,58,116,0.66,1.32,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.556,2026-07-04T22:01:34+00:00
565,9,gain,0,49,153,0.26,0.8118,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.557,2026-07-04T22:01:34+00:00
1289,21,gain,0,106,206,0.73,1.4187,2,True,1,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.452,2026-07-04T22:01:35+00:00
802,13,gain,0,72,88,0.64,0.7822,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.77,2026-07-04T22:01:36+00:00
903,15,neutral,0,82,113,0.74,1.0198,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.86,2026-07-04T22:01:36+00:00
1907,31,mixed,51,51,151,0.29,0.8586,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.656,2026-07-04T22:01:37+00:00
112,1,mixed,58,58,116,0.66,1.32,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.684,2026-07-04T22:01:38+00:00
1633,27,neutral,0,166,433,0.53,1.3825,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.632,2026-07-04T22:01:39+00:00
