instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,induce,p_gamble,ab_mass,excluded,note
p2,1007,33,gain,0,142,446,0.53,1.6646,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.13661,0.91825,0,massA=0.125 massB=0.793
p2,769,25,gain,0,124,207,0.76,1.2687,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.49022,0.53878,0,massA=0.264 massB=0.275
p2,1191,39,mixed,178,178,567,0.32,1.0193,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.20561,0.85612,0,massA=0.176 massB=0.68
p2,170,5,mixed,162,162,381,0.46,1.0819,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.41113,0.85236,0,massA=0.502 massB=0.35
p2,590,19,mixed,64,64,122,0.49,0.9341,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.42252,0.87592,0,massA=0.506 massB=0.37
p2,481,16,neutral,0,139,234,0.6,1.0101,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.45131,0.88388,0,massA=0.399 massB=0.485
p2,1216,8,dominant,0,62,121,1.0,1.9516,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.91641,0.95247,0,massA=0.0796 massB=0.873
p2,438,14,gain,0,81,201,0.68,1.6874,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.7542,0.67238,0,massA=0.165 massB=0.507
p2,149,4,mixed,29,29,71,0.55,1.3466,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.28457,0.68715,0,massA=0.196 massB=0.492
p2,1259,29,dominant,0,79,118,1.0,1.4937,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.89441,0.94562,0,massA=0.846 massB=0.0998
p2,250,8,gain,0,62,263,0.33,1.3998,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.50978,0.85206,0,massA=0.418 massB=0.434
p2,366,12,neutral,0,164,541,0.38,1.2535,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.85966,0.95297,0,massA=0.134 massB=0.819
p2,1104,36,mixed,98,98,227,0.47,1.0887,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.56795,0.94252,0,massA=0.407 massB=0.535
p2,958,31,mixed,51,51,151,0.29,0.8586,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.7066,0.67572,0,massA=0.198 massB=0.477
p2,225,7,gain,0,63,98,0.64,0.9956,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.79691,0.9411,0,massA=0.75 massB=0.191
p2,1063,35,gain,0,91,133,0.68,0.9938,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.34157,0.92329,0,massA=0.315 massB=0.608
p2,1054,35,neutral,0,91,133,0.68,0.9938,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.84897,0.96009,0,massA=0.145 massB=0.815
p2,551,18,gain,0,41,61,0.58,0.8629,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.40732,0.86109,0,massA=0.351 massB=0.51
p2,706,23,gain,0,91,626,0.23,1.5822,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.70902,0.89728,0,massA=0.261 massB=0.636
p2,1226,13,dominant,0,72,119,1.0,1.6528,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.94293,0.92047,0,massA=0.0525 massB=0.868
p2,1238,19,dominant,0,64,91,1.0,1.4219,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.96378,0.95462,0,massA=0.0346 massB=0.92
p2,1024,34,neutral,0,52,96,0.63,1.1631,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.82446,0.95832,0,massA=0.168 massB=0.79
p2,948,31,gain,0,51,151,0.29,0.8586,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.54287,0.57633,0,massA=0.263 massB=0.313
p2,180,6,neutral,0,94,101,0.71,0.7629,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.76909,0.85487,0,massA=0.197 massB=0.657
p2,1070,35,mixed,91,91,133,0.68,0.9938,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.41302,0.87785,0,massA=0.515 massB=0.363
p2,1123,37,gain,0,151,252,0.68,1.1348,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.39605,0.91847,0,massA=0.364 massB=0.555
p2,668,22,neutral,0,81,163,0.72,1.4489,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.95414,0.84758,0,massA=0.0389 massB=0.809
p2,1112,37,neutral,0,151,252,0.68,1.1348,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.61879,0.91778,0,massA=0.35 massB=0.568
p2,1272,36,dominant,0,98,155,1.0,1.5816,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.72952,0.9473,0,massA=0.256 massB=0.691
p2,567,18,mixed,41,41,61,0.58,0.8629,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.138,0.91389,0,massA=0.126 massB=0.788
p2,1109,36,mixed,98,98,227,0.47,1.0887,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.35041,0.6264,0,massA=0.219 massB=0.407
p2,826,27,gain,0,166,433,0.53,1.3825,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.84441,0.89801,0,massA=0.14 massB=0.758
p2,37,1,neutral,0,58,116,0.66,1.32,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.78793,0.95737,0,massA=0.754 massB=0.203
p2,192,6,gain,0,94,101,0.71,0.7629,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.49806,0.91815,0,massA=0.461 massB=0.457
p2,1009,33,gain,0,142,446,0.53,1.6646,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.26664,0.63904,0,massA=0.17 massB=0.469
p2,1229,14,dominant,0,81,135,1.0,1.6667,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.9158,0.93898,0,massA=0.86 massB=0.0791
p2,6,0,neutral,0,186,984,0.26,1.3755,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.48048,0.94984,0,massA=0.493 massB=0.456
p2,1183,39,gain,0,178,567,0.32,1.0193,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.2337,0.93365,0,massA=0.218 massB=0.715
p2,61,2,neutral,0,162,661,0.26,1.0609,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.36657,0.86922,0,massA=0.319 massB=0.551
p2,555,18,gain,0,41,61,0.58,0.8629,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.82782,0.93764,0,massA=0.776 massB=0.161
p2,979,32,gain,0,131,236,0.57,1.0269,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.43397,0.55574,0,massA=0.241 massB=0.315
p2,530,17,mixed,117,117,362,0.42,1.2995,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.39795,0.86587,0,massA=0.521 massB=0.345
p2,1091,36,gain,0,98,227,0.47,1.0887,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.216,0.89209,0,massA=0.193 massB=0.699
p2,414,13,mixed,72,72,88,0.64,0.7822,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.45134,0.94397,0,massA=0.518 massB=0.426
p2,1165,38,mixed,183,183,609,0.38,1.2646,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.62245,0.94691,0,massA=0.589 massB=0.358
p2,311,10,gain,0,111,278,0.58,1.4526,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.34157,0.86071,0,massA=0.294 massB=0.567
p2,665,22,neutral,0,81,163,0.72,1.4489,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.94539,0.95704,0,massA=0.905 massB=0.0523
p2,963,32,neutral,0,131,236,0.57,1.0269,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.53896,0.91287,0,massA=0.492 massB=0.421
p2,396,13,neutral,0,72,88,0.64,0.7822,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.71543,0.92754,0,massA=0.264 massB=0.664
p2,462,15,gain,0,82,113,0.74,1.0198,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.57751,0.92843,0,massA=0.392 massB=0.536
p2,719,23,mixed,91,91,626,0.23,1.5822,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.28536,0.65961,0,massA=0.188 massB=0.471
p2,219,7,neutral,0,63,98,0.64,0.9956,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.42631,0.5148,0,massA=0.219 massB=0.295
p2,30,1,neutral,0,58,116,0.66,1.32,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.74614,0.86184,0,massA=0.219 massB=0.643
p2,767,25,gain,0,124,207,0.76,1.2687,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.29584,0.90579,0,massA=0.268 massB=0.638
p2,359,11,mixed,54,54,68,0.81,1.02,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.17895,0.7017,0,massA=0.126 massB=0.576
p2,101,3,gain,0,46,158,0.33,1.1335,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.22953,0.86173,0,massA=0.198 massB=0.664
p2,364,12,neutral,0,164,541,0.38,1.2535,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.7578,0.96047,0,massA=0.233 massB=0.728
p2,558,18,gain,0,41,61,0.58,0.8629,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.6151,0.63865,0,massA=0.246 massB=0.393
p2,1096,36,gain,0,98,227,0.47,1.0887,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.76207,0.89973,0,massA=0.214 massB=0.686
p2,502,16,mixed,139,139,234,0.6,1.0101,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.38307,0.93765,0,massA=0.578 massB=0.359
p2,862,28,mixed,132,132,181,0.76,1.0421,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.32083,0.94635,0,massA=0.643 massB=0.304
p2,422,14,neutral,0,81,201,0.68,1.6874,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.60208,0.92507,0,massA=0.368 massB=0.557
p2,713,23,mixed,91,91,626,0.23,1.5822,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.57176,0.93176,0,massA=0.533 massB=0.399
p2,1058,35,neutral,0,91,133,0.68,0.9938,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.9456,0.86279,0,massA=0.0469 massB=0.816
p2,840,28,neutral,0,132,181,0.76,1.0421,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.89068,0.87002,0,massA=0.0951 massB=0.775
p2,648,21,gain,0,106,206,0.73,1.4187,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.72018,0.72204,0,massA=0.202 massB=0.52
p2,75,2,gain,0,162,661,0.26,1.0609,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.53897,0.93192,0,massA=0.502 massB=0.43
p2,1176,39,neutral,0,178,567,0.32,1.0193,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.75923,0.94462,0,massA=0.227 massB=0.717
p2,494,16,gain,0,139,234,0.6,1.0101,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.50001,0.94609,0,massA=0.473 massB=0.473
p2,239,7,mixed,63,63,98,0.64,0.9956,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.25534,0.70508,0,massA=0.18 massB=0.525
p2,375,12,gain,0,164,541,0.38,1.2535,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.68593,0.9399,0,massA=0.645 massB=0.295
p2,669,22,neutral,0,81,163,0.72,1.4489,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.52146,0.47776,0,massA=0.249 massB=0.229
p2,935,31,neutral,0,51,151,0.29,0.8586,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.82445,0.96119,0,massA=0.792 massB=0.169
p2,456,15,neutral,0,82,113,0.74,1.0198,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.97156,0.95186,0,massA=0.0271 massB=0.925
p2,128,4,neutral,0,29,71,0.55,1.3466,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.80194,0.80946,0,massA=0.16 massB=0.649
p2,599,19,mixed,64,64,122,0.49,0.9341,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.2697,0.6761,0,massA=0.182 massB=0.494
p2,597,19,mixed,64,64,122,0.49,0.9341,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.19437,0.91899,0,massA=0.179 massB=0.74
p2,515,17,neutral,0,117,362,0.42,1.2995,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.81872,0.95813,0,massA=0.784 massB=0.174
p2,240,8,neutral,0,62,263,0.33,1.3998,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.65843,0.85824,0,massA=0.293 massB=0.565
p2,2,0,neutral,0,186,984,0.26,1.3755,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.41113,0.93088,0,massA=0.548 massB=0.383
p2,1039,34,gain,0,52,96,0.63,1.1631,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.43588,0.56621,0,massA=0.247 massB=0.319
p2,930,31,neutral,0,51,151,0.29,0.8586,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.60954,0.85644,0,massA=0.334 massB=0.522
p2,703,23,gain,0,91,626,0.23,1.5822,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.22404,0.93074,0,massA=0.209 massB=0.722
p2,988,32,mixed,131,131,236,0.57,1.0269,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.76909,0.66804,0,massA=0.154 massB=0.514
p2,428,14,neutral,0,81,201,0.68,1.6874,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.90731,0.80926,0,massA=0.075 massB=0.734
p2,237,7,mixed,63,63,98,0.64,0.9956,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.17441,0.92219,0,massA=0.161 massB=0.761
p2,455,15,neutral,0,82,113,0.74,1.0198,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.96095,0.95828,0,massA=0.921 massB=0.0374
p2,158,5,neutral,0,162,381,0.46,1.0819,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.75347,0.75326,0,massA=0.186 massB=0.568
p2,1080,36,neutral,0,98,227,0.47,1.0887,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.68427,0.85369,0,massA=0.27 massB=0.584
p2,759,25,neutral,0,124,207,0.76,1.2687,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.55446,0.51991,0,massA=0.288 massB=0.232
p2,745,24,mixed,168,168,214,0.76,0.9681,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.58319,0.94715,0,massA=0.552 massB=0.395
p2,1113,37,neutral,0,151,252,0.68,1.1348,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.60764,0.90669,0,massA=0.551 massB=0.356
p2,564,18,mixed,41,41,61,0.58,0.8629,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.44361,0.93731,0,massA=0.522 massB=0.416
p2,616,20,gain,0,186,266,0.63,0.901,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.7009,0.88753,0,massA=0.265 massB=0.622
p2,168,5,gain,0,162,381,0.46,1.0819,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.64602,0.63987,0,massA=0.226 massB=0.413
p2,771,25,mixed,124,124,207,0.76,1.2687,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.24364,0.86827,0,massA=0.212 massB=0.657
p2,950,31,mixed,51,51,151,0.29,0.8586,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.39049,0.86225,0,massA=0.526 massB=0.337
p2,389,12,mixed,164,164,541,0.38,1.2535,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.31404,0.69202,0,massA=0.217 massB=0.475
p2,834,27,mixed,166,166,433,0.53,1.3825,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.60581,0.95075,0,massA=0.375 massB=0.576
p2,800,26,mixed,59,59,151,0.36,0.9214,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.43784,0.89471,0,massA=0.503 massB=0.392
p2,566,18,mixed,41,41,61,0.58,0.8629,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.39794,0.91689,0,massA=0.552 massB=0.365
p2,803,26,mixed,59,59,151,0.36,0.9214,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.49023,0.94081,0,massA=0.461 massB=0.48
p2,1045,34,mixed,52,52,96,0.63,1.1631,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.67576,0.95221,0,massA=0.643 massB=0.309
p2,637,21,neutral,0,106,206,0.73,1.4187,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.86107,0.95949,0,massA=0.826 massB=0.133
p2,934,31,neutral,0,51,151,0.29,0.8586,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.61694,0.9618,0,massA=0.368 massB=0.593
p2,1267,33,dominant,0,142,179,1.0,1.2606,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.65841,0.93627,0,massA=0.616 massB=0.32
p2,93,3,neutral,0,46,158,0.33,1.1335,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.39045,0.92173,0,massA=0.36 massB=0.562
p2,1240,20,dominant,0,186,229,1.0,1.2312,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.89698,0.88331,0,massA=0.091 massB=0.792
p2,97,3,neutral,0,46,158,0.33,1.1335,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.41111,0.94983,0,massA=0.39 massB=0.559
p2,1218,9,dominant,0,49,82,1.0,1.6735,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.88721,0.95324,0,massA=0.108 massB=0.846
p2,699,23,neutral,0,91,626,0.23,1.5822,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.19072,0.67734,0,massA=0.129 massB=0.548
p2,864,28,mixed,132,132,181,0.76,1.0421,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.53122,0.94856,0,massA=0.445 massB=0.504
p2,293,9,mixed,49,49,153,0.26,0.8118,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.51756,0.93376,0,massA=0.483 massB=0.45
p2,973,32,gain,0,131,236,0.57,1.0269,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.39792,0.92158,0,massA=0.367 massB=0.555
p2,720,24,neutral,0,168,214,0.76,0.9681,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.82559,0.85902,0,massA=0.15 massB=0.709
p2,851,28,gain,0,132,181,0.76,1.0421,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.30901,0.85801,0,massA=0.265 massB=0.593
p2,340,11,gain,0,54,68,0.81,1.02,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.53122,0.83165,0,massA=0.39 massB=0.442
p2,1250,25,dominant,0,124,182,1.0,1.4677,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.9033,0.84799,0,massA=0.082 massB=0.766
p2,142,4,mixed,29,29,71,0.55,1.3466,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.51953,0.93811,0,massA=0.451 massB=0.487
p2,421,14,neutral,0,81,201,0.68,1.6874,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.3998,0.86452,0,massA=0.346 massB=0.519
p2,73,2,gain,0,162,661,0.26,1.0609,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.25831,0.92796,0,massA=0.24 massB=0.688
p2,882,29,gain,0,79,81,0.83,0.851,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.4017,0.9119,0,massA=0.546 massB=0.366
p2,532,17,mixed,117,117,362,0.42,1.2995,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.39234,0.94235,0,massA=0.573 massB=0.37
p2,947,31,gain,0,51,151,0.29,0.8586,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.09535,0.89133,0,massA=0.085 massB=0.806
p2,1017,33,mixed,142,142,446,0.53,1.6646,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.28777,0.92388,0,massA=0.266 massB=0.658
p2,324,10,mixed,111,111,278,0.58,1.4526,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.54675,0.94796,0,massA=0.43 massB=0.518
p2,828,27,gain,0,166,433,0.53,1.3825,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.84595,0.77036,0,massA=0.119 massB=0.652
p2,760,25,gain,0,124,207,0.76,1.2687,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.63523,0.82522,0,massA=0.301 massB=0.524
p2,355,11,mixed,54,54,68,0.81,1.02,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.52536,0.94644,0,massA=0.497 massB=0.449
p2,448,14,mixed,81,81,201,0.68,1.6874,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.80988,0.70612,0,massA=0.134 massB=0.572
p2,299,9,mixed,49,49,153,0.26,0.8118,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.27668,0.6616,0,massA=0.183 massB=0.479
p2,1279,39,dominant,0,178,205,1.0,1.1517,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.7074,0.93333,0,massA=0.66 massB=0.273
p2,520,17,gain,0,117,362,0.42,1.2995,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.51173,0.85389,0,massA=0.417 massB=0.437
p2,123,4,neutral,0,29,71,0.55,1.3466,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.53118,0.87458,0,massA=0.465 massB=0.41
p2,785,26,neutral,0,59,151,0.36,0.9214,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.83331,0.96685,0,massA=0.806 massB=0.161
p2,1005,33,gain,0,142,446,0.53,1.6646,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.7341,0.94331,0,massA=0.692 massB=0.251
p2,316,10,gain,0,111,278,0.58,1.4526,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.74018,0.89935,0,massA=0.234 massB=0.666
p2,553,18,gain,0,41,61,0.58,0.8629,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.3812,0.91259,0,massA=0.348 massB=0.565
p2,1146,38,neutral,0,183,609,0.38,1.2646,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.54093,0.95296,0,massA=0.437 massB=0.515
p2,534,17,mixed,117,117,362,0.42,1.2995,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.49415,0.9485,0,massA=0.48 massB=0.469
p2,924,30,mixed,149,149,447,0.26,0.78,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.42443,0.94579,0,massA=0.544 massB=0.401
p2,921,30,mixed,149,149,447,0.26,0.78,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.17781,0.86979,0,massA=0.155 massB=0.715
p2,437,14,gain,0,81,201,0.68,1.6874,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.13028,0.89494,0,massA=0.117 massB=0.778
p2,74,2,gain,0,162,661,0.26,1.0609,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.38308,0.94052,0,massA=0.58 massB=0.36
p2,853,28,gain,0,132,181,0.76,1.0421,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.41299,0.92462,0,massA=0.382 massB=0.543
p2,1199,39,mixed,178,178,567,0.32,1.0193,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.30074,0.67036,0,massA=0.202 massB=0.469
p2,854,28,gain,0,132,181,0.76,1.0421,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.55062,0.94871,0,massA=0.426 massB=0.522
p2,1107,36,mixed,98,98,227,0.47,1.0887,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.24653,0.92166,0,massA=0.227 massB=0.694
p2,304,10,neutral,0,111,278,0.58,1.4526,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.7326,0.95355,0,massA=0.255 massB=0.699
p2,423,14,neutral,0,81,201,0.68,1.6874,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.53313,0.90794,0,massA=0.484 massB=0.424
p2,519,17,neutral,0,117,362,0.42,1.2995,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.29583,0.62076,0,massA=0.184 massB=0.437
p2,466,15,gain,0,82,113,0.74,1.0198,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.81523,0.88698,0,massA=0.164 massB=0.723
p2,287,9,gain,0,49,153,0.26,0.8118,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.07082,0.90005,0,massA=0.0637 massB=0.836
p2,970,32,gain,0,131,236,0.57,1.0269,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.64959,0.84099,0,massA=0.295 massB=0.546
